,compound,neg,neu,pos,Date,Open,High,Low,Close,Adj Close,Volume
48,0.05435280957336108,0.0712200832466181,0.821958376690947,0.10683038501560874,2018-02-16,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000
49,0.057105389980976536,0.06648826886493342,0.830996195307546,0.1025275840202917,2018-02-20,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000
50,0.05875546912980068,0.06491395235780262,0.8312756441419543,0.10381915410792417,2018-02-21,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000
51,0.08400449735449736,0.06492504409171077,0.8147385361552029,0.12033862433862434,2018-02-22,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000
52,0.055136295503211995,0.07356102783725911,0.8200861884368309,0.10636295503211991,2018-02-23,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000
53,0.05695852878464819,0.0673726012793177,0.8317686567164179,0.10085607675906183,2018-02-26,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3424650000
54,0.08180343096234309,0.06445020920502093,0.8243887029288703,0.11116694560669457,2018-02-27,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000
55,0.07161307111640842,0.062156138259833134,0.8333972983710767,0.10444417957886373,2018-02-28,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000
56,0.06362560175054705,0.06845733041575493,0.8237229759299781,0.10782363238512035,2018-03-01,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000
57,0.0033656867985034727,0.08298556921432389,0.8309497594869054,0.0860646712987707,2018-03-02,2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000
58,0.051547112038970076,0.069892832289492,0.8319756437021573,0.09812804453723034,2018-03-05,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000
59,0.03068584371460929,0.07556228765571915,0.8312876557191393,0.09315345413363534,2018-03-06,2730.179932,2732.080078,2711.26001,2728.120117,2728.120117,3370690000
60,-0.0006937219730941702,0.09237468858993522,0.8133273542600896,0.09429646238166417,2018-03-07,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,3393270000
61,0.04821706706706707,0.0743953953953954,0.8217562562562563,0.10385335335335336,2018-03-08,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,3212320000
62,0.03366590078328982,0.069511227154047,0.8410402088772847,0.08945117493472585,2018-03-09,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3364100000
63,-0.008901301115241636,0.09977788104089219,0.8083262081784387,0.09189776951672862,2018-03-12,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,3185020000
64,-0.026863235294117646,0.0937436974789916,0.8307993697478993,0.0754516806722689,2018-03-13,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3301650000
65,-0.0369905529953917,0.11402880184331797,0.7903790322580645,0.09558755760368663,2018-03-14,2774.060059,2777.110107,2744.379883,2749.47998,2749.47998,3391360000
66,-0.0427734149054505,0.11564849833147943,0.7924171301446051,0.09192547274749722,2018-03-15,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,3500330000
67,-0.015667244701348747,0.093747591522158,0.8235057803468208,0.0827562620423892,2018-03-16,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,5372340000
68,-0.014312881679389313,0.08615171755725191,0.8361679389312977,0.0776793893129771,2018-03-19,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3302130000
69,-0.01669342105263158,0.08928477443609022,0.8243214285714285,0.08639661654135339,2018-03-20,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3261030000
70,-0.016371739130434784,0.09786847826086957,0.8157619565217391,0.08637608695652173,2018-03-21,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,3415510000
71,-0.043631009174311924,0.10358899082568808,0.8153724770642201,0.08105137614678899,2018-03-22,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000
72,-0.04598524590163935,0.12286182669789228,0.7817775175644028,0.09536065573770493,2018-03-23,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000
73,0.030233741146168707,0.08554153251770767,0.8144971023824855,0.09995363811976819,2018-03-26,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3511100000
74,0.031102211055276382,0.07880603015075377,0.8272361809045227,0.09396381909547738,2018-03-27,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3706350000
75,0.046162457627118646,0.06937415254237289,0.8368334745762711,0.0937906779661017,2018-03-28,2611.300049,2632.649902,2593.060059,2605.0,2605.0,3864500000
76,0.050724819494584836,0.07253429602888087,0.8282120938628159,0.09924954873646209,2018-03-29,2614.409912,2659.070068,2609.719971,2640.870117,2640.870117,3565990000
77,0.0476175,0.06889843749999999,0.8405203125,0.090559375,2018-04-02,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3598520000
78,0.02821765039727582,0.07166855845629966,0.8420476730987515,0.08628490351872871,2018-04-03,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,3392810000
79,0.031572202998846596,0.07057439446366782,0.8391510957324106,0.09027450980392157,2018-04-04,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3350340000
80,0.013957864357864357,0.08832323232323232,0.8161753246753247,0.095501443001443,2018-04-05,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3178970000
81,0.006375216852540274,0.0808531598513011,0.8323482032218092,0.0867998760842627,2018-04-06,2645.820068,2656.879883,2586.27002,2604.469971,2604.469971,3299700000
82,0.022969265756985054,0.08030539311241065,0.8243320337881741,0.09536062378167641,2018-04-09,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,3062960000
83,0.031795731707317074,0.07478252032520324,0.8358938008130081,0.08931859756097561,2018-04-10,2638.409912,2665.449951,2635.780029,2656.870117,2656.870117,3543930000
84,-0.0021166328600405676,0.08739503042596349,0.8291039553752535,0.08350152129817444,2018-04-11,2643.889893,2661.429932,2639.25,2642.189941,2642.189941,3020760000
85,0.026306506849315067,0.07511594911937378,0.8340396281800392,0.09085078277886498,2018-04-12,2653.830078,2674.719971,2653.830078,2663.98999,2663.98999,3021320000
86,0.03754659154929577,0.07304281690140846,0.8332360563380281,0.09372845070422535,2018-04-13,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,2960910000
87,0.015885020479812755,0.0807284961966062,0.8287805734347572,0.09048858981860738,2018-04-16,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,3019700000
88,0.016187512742099897,0.07946992864424056,0.8300937818552497,0.09043425076452599,2018-04-17,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,3234360000
89,0.05173536141445658,0.06786167446697867,0.8340182007280291,0.09811908476339053,2018-04-18,2710.110107,2717.48999,2703.629883,2708.639893,2708.639893,3383410000
90,0.051298276687410244,0.07472044040210628,0.8193216850167545,0.1059569171852561,2018-04-19,2701.159912,2702.840088,2681.899902,2693.129883,2693.129883,3349370000
91,0.03822118003025719,0.07699798285426122,0.8236515380736258,0.09935451336359052,2018-04-20,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3388590000
92,-0.02252142857142857,0.09492063492063493,0.8210287698412698,0.08405257936507936,2018-04-23,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,3017480000
93,0.1322673031026253,0.041966587112171834,0.8404057279236277,0.11761217183770883,2018-04-24,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3706740000
94,0.07058825021132713,0.0680409974640744,0.8227058326289095,0.1092548605240913,2018-04-25,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,3499440000
95,0.10067006434134779,0.06047680325093126,0.8193355909244836,0.1201842194378598,2018-04-26,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,3665720000
96,0.10718267117497887,0.05505917159763314,0.8244218089602705,0.12052113271344042,2018-04-27,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,3219030000
97,0.0661854001221747,0.07136102626756262,0.8170445937690898,0.11159437996334759,2018-04-30,2682.51001,2682.870117,2648.040039,2648.050049,2648.050049,3734530000
98,0.06860966542750929,0.06451610904584883,0.82430916976456,0.11117843866171004,2018-05-01,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,3559850000
99,0.0533692515779982,0.0689941388638413,0.8246005410279531,0.1064053201082056,2018-05-02,2654.23999,2660.870117,2631.699951,2635.669922,2635.669922,4010770000
100,0.06829695238095237,0.06913142857142857,0.8158776190476191,0.115,2018-05-03,2628.080078,2637.139893,2594.620117,2629.72998,2629.72998,3851470000
101,0.0626005316007088,0.07352451269935027,0.8128735971647962,0.11360602480803308,2018-05-04,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3327220000
102,0.07414205834683954,0.05773419773095624,0.8407350081037278,0.10153241491085899,2018-05-07,2680.340088,2683.350098,2664.699951,2672.629883,2672.629883,3237960000
103,0.042805444887118196,0.07948605577689244,0.810796812749004,0.10972509960159363,2018-05-08,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,3717570000
104,0.053811705508474576,0.07475900423728814,0.813207627118644,0.11203601694915254,2018-05-09,2678.120117,2701.27002,2674.139893,2697.790039,2697.790039,3909500000
105,0.03481960784313726,0.08205882352941177,0.8077826330532213,0.11016918767507002,2018-05-10,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,3333050000
106,0.03825164086687307,0.08367430340557276,0.8033653250773993,0.11296656346749226,2018-05-11,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2862700000
107,0.0001521538461538465,0.08557461538461539,0.82557,0.08885384615384616,2018-05-14,2738.469971,2742.100098,2725.469971,2730.129883,2730.129883,2972660000
108,0.001791272522522522,0.09099718468468468,0.8164042792792793,0.09260810810810811,2018-05-15,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3290680000
109,0.018274247685185183,0.08843923611111111,0.8116886574074074,0.09987268518518519,2018-05-16,2712.620117,2727.76001,2712.169922,2722.459961,2722.459961,3202670000
110,-0.0019966580976863756,0.08524357326478149,0.8288251928020566,0.08592737789203085,2018-05-17,2719.709961,2731.959961,2711.360107,2720.129883,2720.129883,3475400000
111,0.02205571531272466,0.07118763479511143,0.8439640546369518,0.0848511861969806,2018-05-18,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,3368690000
112,-0.009075688509021844,0.09361253561253562,0.8128290598290598,0.09355840455840456,2018-05-21,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,3019890000
113,-0.014442363112391932,0.09246037463976946,0.8213544668587895,0.08618371757925072,2018-05-22,2738.340088,2742.23999,2721.879883,2724.439941,2724.439941,3366310000
114,0.006318647281921618,0.08133185840707964,0.8334184576485462,0.08524841972187105,2018-05-23,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,3326290000
115,0.001303676913803497,0.08837251356238698,0.8191916817359856,0.09243459915611814,2018-05-24,2730.939941,2731.969971,2707.379883,2727.76001,2727.76001,3256030000
116,-0.025190309446254073,0.10622557003257328,0.8005350162866449,0.09324185667752444,2018-05-25,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,2995260000
117,-0.03556844262295082,0.10824590163934426,0.8064784836065574,0.08527561475409837,2018-05-29,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3736890000
118,-0.06317741137675185,0.11314674361088212,0.8106075845012366,0.07624896949711459,2018-05-30,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,3561050000
119,-0.02548924180327869,0.10115266393442622,0.8127858606557377,0.0860655737704918,2018-05-31,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,4235370000
120,-0.004489473684210528,0.08705263157894737,0.804921052631579,0.108,2018-06-01,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3684130000
