,compound,neg,neu,pos,Date,Open,High,Low,Close,Adj Close,Volume
16,-0.06529999999999998,0.08544444444444445,0.8722777777777778,0.042277777777777775,2018-01-02,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,3367250000
17,0.011434782608695649,0.06745652173913043,0.8558478260869565,0.07671739130434782,2018-01-03,2697.850098,2714.370117,2697.77002,2713.060059,2713.060059,3538660000
18,-0.06423111111111113,0.1244888888888889,0.7978666666666667,0.07764444444444443,2018-01-04,2719.310059,2729.290039,2719.070068,2723.98999,2723.98999,3695260000
19,0.017026829268292687,0.07448780487804879,0.8379512195121952,0.08756097560975609,2018-01-05,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,3236620000
20,-0.011615686274509804,0.050235294117647065,0.9040588235294118,0.04570588235294117,2018-01-08,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,3242650000
21,0.028240350877192986,0.05928070175438596,0.8596842105263158,0.08105263157894738,2018-01-09,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3453480000
22,0.07026744186046512,0.06176744186046512,0.841,0.09725581395348838,2018-01-10,2745.550049,2750.800049,2736.060059,2748.22998,2748.22998,3576350000
23,-0.042692452830188674,0.08479245283018867,0.8561509433962263,0.059037735849056604,2018-01-11,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,3641320000
24,-0.02554772727272728,0.07322727272727272,0.870909090909091,0.055863636363636365,2018-01-12,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,3573970000
25,-0.04688055555555556,0.09477777777777778,0.8387222222222221,0.0665,2018-01-16,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4325970000
26,-0.030629508196721313,0.08762295081967213,0.8461147540983607,0.06624590163934427,2018-01-17,2784.98999,2807.040039,2778.379883,2802.560059,2802.560059,3778050000
27,0.08089375,0.050729166666666665,0.8460208333333333,0.10325000000000001,2018-01-18,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,3681470000
28,0.029703703703703704,0.07522222222222223,0.8307777777777778,0.09399999999999999,2018-01-19,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3639430000
29,0.0362,0.08442105263157895,0.8057368421052631,0.10984210526315791,2018-01-22,2809.159912,2833.030029,2808.120117,2832.969971,2832.969971,3471780000
30,0.017955769230769233,0.05705769230769231,0.8840000000000001,0.05898076923076923,2018-01-23,2835.050049,2842.23999,2830.590088,2839.129883,2839.129883,3519650000
31,0.061393023255813965,0.08795348837209302,0.8015116279069768,0.11051162790697674,2018-01-24,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000
32,-0.04199,0.07822,0.8603799999999999,0.06144,2018-01-25,2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000
33,0.037142424242424234,0.046575757575757576,0.8953636363636364,0.05803030303030303,2018-01-26,2847.47998,2872.870117,2846.179932,2872.870117,2872.870117,3443230000
34,0.05926756756756756,0.06032432432432433,0.8501891891891892,0.08948648648648648,2018-01-29,2867.22998,2870.620117,2851.47998,2853.530029,2853.530029,3573830000
35,0.02818125,0.05527083333333333,0.8778958333333334,0.066875,2018-01-30,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,3990650000
36,0.07142708333333334,0.06533333333333334,0.8333125,0.10137499999999999,2018-01-31,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000
37,-0.001109090909090909,0.09670454545454545,0.8126136363636364,0.09068181818181818,2018-02-01,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000
38,-0.025529268292682927,0.10363414634146341,0.799,0.09734146341463415,2018-02-02,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000
39,0.047530303030303034,0.10806060606060605,0.7834545454545454,0.10842424242424244,2018-02-05,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000
40,-0.0388490909090909,0.09270909090909091,0.8427818181818182,0.06447272727272728,2018-02-06,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000
41,0.05292444444444445,0.0426,0.8901111111111111,0.06731111111111111,2018-02-07,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000
42,-0.022629166666666662,0.08785416666666666,0.8419791666666666,0.07020833333333333,2018-02-08,2685.01001,2685.27002,2580.560059,2581.0,2581.0,5305440000
43,-0.0032824999999999938,0.09230000000000001,0.8212999999999999,0.08637500000000001,2018-02-09,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5680070000
44,-0.06973103448275861,0.11772413793103449,0.8076551724137931,0.07458620689655172,2018-02-12,2636.75,2672.610107,2622.449951,2656.0,2656.0,4055790000
45,-0.014857499999999996,0.08109999999999999,0.845775,0.073125,2018-02-13,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,3472870000
46,0.02389607843137255,0.05864705882352941,0.8668039215686275,0.07456862745098039,2018-02-14,2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4003740000
47,0.09952037037037037,0.05209259259259259,0.8326296296296297,0.11525925925925927,2018-02-15,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,3684910000
48,-0.07029090909090908,0.08863636363636364,0.8603030303030303,0.05106060606060606,2018-02-16,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000
49,-0.04475116279069768,0.08251162790697675,0.8504186046511627,0.06706976744186047,2018-02-20,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000
50,-0.033767924528301886,0.08711320754716981,0.8464528301886792,0.06643396226415094,2018-02-21,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000
51,-0.003896153846153843,0.05801923076923077,0.8831346153846155,0.05882692307692308,2018-02-22,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000
52,0.019220408163265305,0.059959183673469384,0.8697551020408164,0.07030612244897959,2018-02-23,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000
53,-0.052399999999999995,0.10043333333333333,0.8290666666666666,0.07046666666666666,2018-02-26,2757.370117,2780.639893,2753.780029,2779.600098,2779.600098,3424650000
54,0.016476666666666664,0.08858333333333333,0.8234666666666667,0.08791666666666667,2018-02-27,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000
55,0.08161818181818181,0.035399999999999994,0.875890909090909,0.0886909090909091,2018-02-28,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000
56,-0.017579545454545452,0.10618181818181817,0.79925,0.09454545454545454,2018-03-01,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000
57,-0.07875098039215686,0.10198039215686273,0.8506078431372549,0.047411764705882355,2018-03-02,2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000
58,0.04286666666666667,0.05651515151515152,0.8525757575757577,0.09093939393939393,2018-03-05,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000
59,0.02186065573770492,0.08740983606557377,0.8138524590163935,0.09872131147540984,2018-03-06,2730.179932,2732.080078,2711.26001,2728.120117,2728.120117,3370690000
60,0.06391406250000001,0.055875,0.84746875,0.09665625,2018-03-07,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,3393270000
61,0.004526666666666668,0.06356666666666667,0.8663666666666666,0.07008333333333333,2018-03-08,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,3212320000
62,-0.034106818181818176,0.07538636363636364,0.8755227272727274,0.049090909090909095,2018-03-09,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3364100000
63,-0.037471875,0.07631249999999999,0.86609375,0.05759375,2018-03-12,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,3185020000
64,0.08610416666666666,0.041937499999999996,0.8623124999999999,0.09575,2018-03-13,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3301650000
65,-0.08064666666666667,0.10246666666666666,0.8242444444444444,0.07328888888888889,2018-03-14,2774.060059,2777.110107,2744.379883,2749.47998,2749.47998,3391360000
66,-0.04544666666666667,0.11653333333333332,0.7989999999999999,0.08444444444444445,2018-03-15,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,3500330000
67,-0.02173,0.072075,0.8703,0.057675,2018-03-16,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,5372340000
68,-0.0386725,0.072,0.884675,0.0433,2018-03-19,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3302130000
69,0.00711607142857143,0.09641071428571428,0.8073214285714286,0.09630357142857142,2018-03-20,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,3261030000
70,0.049284126984126986,0.06236507936507936,0.8377301587301588,0.09988888888888889,2018-03-21,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,3415510000
71,-0.028128205128205127,0.09325641025641025,0.8335384615384616,0.07317948717948718,2018-03-22,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000
72,-0.009567567567567565,0.08032432432432432,0.8557837837837838,0.06389189189189189,2018-03-23,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000
73,-0.12646206896551726,0.13151724137931034,0.7877931034482759,0.08062068965517241,2018-03-26,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,3511100000
74,0.03595952380952381,0.040095238095238094,0.8897142857142858,0.07019047619047619,2018-03-27,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3706350000
75,-0.1276795918367347,0.11624489795918366,0.8430816326530612,0.0406734693877551,2018-03-28,2611.300049,2632.649902,2593.060059,2605.0,2605.0,3864500000
76,-0.06054864864864864,0.0961081081081081,0.8403783783783784,0.0634864864864865,2018-03-29,2614.409912,2659.070068,2609.719971,2640.870117,2640.870117,3565990000
77,0.03455641025641026,0.05953846153846154,0.8442564102564103,0.09617948717948718,2018-04-02,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3598520000
78,-0.044559999999999995,0.1047,0.8206399999999999,0.0747,2018-04-03,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,3392810000
79,-0.05682666666666667,0.10525,0.81325,0.08151666666666667,2018-04-04,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,3350340000
80,-0.08727307692307693,0.12398076923076923,0.8087115384615384,0.06728846153846155,2018-04-05,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,3178970000
81,0.02676976744186047,0.07274418604651163,0.8370232558139534,0.0902093023255814,2018-04-06,2645.820068,2656.879883,2586.27002,2604.469971,2604.469971,3299700000
82,-0.018217142857142862,0.07125714285714287,0.8678571428571429,0.06088571428571429,2018-04-09,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,3062960000
83,0.0005551724137931045,0.08756896551724137,0.8327586206896551,0.07963793103448276,2018-04-10,2638.409912,2665.449951,2635.780029,2656.870117,2656.870117,3543930000
84,-0.039543636363636364,0.0747090909090909,0.8759090909090909,0.049381818181818186,2018-04-11,2643.889893,2661.429932,2639.25,2642.189941,2642.189941,3020760000
85,-0.08643684210526316,0.11180701754385965,0.8280526315789474,0.06015789473684211,2018-04-12,2653.830078,2674.719971,2653.830078,2663.98999,2663.98999,3021320000
86,-0.028030434782608697,0.0711304347826087,0.860695652173913,0.06815217391304347,2018-04-13,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,2960910000
87,-0.004526315789473681,0.08173684210526315,0.8405,0.07773684210526315,2018-04-16,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,3019700000
88,0.0819090909090909,0.0814,0.8026727272727272,0.11596363636363637,2018-04-17,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,3234360000
89,0.06684117647058824,0.057588235294117655,0.8454705882352941,0.0969607843137255,2018-04-18,2710.110107,2717.48999,2703.629883,2708.639893,2708.639893,3383410000
90,0.004205714285714289,0.09631428571428571,0.8012142857142858,0.10245714285714286,2018-04-19,2701.159912,2702.840088,2681.899902,2693.129883,2693.129883,3349370000
91,0.03217391304347826,0.07091304347826087,0.8273043478260869,0.10180434782608695,2018-04-20,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3388590000
92,-0.01792142857142857,0.064,0.8746785714285714,0.061321428571428575,2018-04-23,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,3017480000
93,-0.17,0.0835,0.9165,0.0,2018-04-24,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3706740000
94,0.02166326530612244,0.0812857142857143,0.833204081632653,0.08553061224489795,2018-04-25,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,3499440000
95,-0.07800571428571429,0.11435714285714284,0.8024,0.08324285714285715,2018-04-26,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,3665720000
96,0.029011363636363637,0.09477272727272727,0.7912045454545455,0.114,2018-04-27,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,3219030000
97,0.021328124999999996,0.0648125,0.85509375,0.0800625,2018-04-30,2682.51001,2682.870117,2648.040039,2648.050049,2648.050049,3734530000
98,-0.013290566037735848,0.06256603773584905,0.878188679245283,0.059245283018867924,2018-05-01,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,3559850000
99,0.043338983050847456,0.07091525423728814,0.8323728813559322,0.09672881355932203,2018-05-02,2654.23999,2660.870117,2631.699951,2635.669922,2635.669922,4010770000
100,0.06314772727272727,0.051659090909090905,0.8535681818181818,0.09475000000000001,2018-05-03,2628.080078,2637.139893,2594.620117,2629.72998,2629.72998,3851470000
101,-0.021276595744680847,0.07259574468085106,0.8647872340425533,0.06263829787234042,2018-05-04,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,3327220000
102,0.006107692307692305,0.06446153846153847,0.8606153846153847,0.07492307692307693,2018-05-07,2680.340088,2683.350098,2664.699951,2672.629883,2672.629883,3237960000
103,0.06926612903225807,0.04635483870967742,0.8679516129032259,0.08567741935483872,2018-05-08,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,3717570000
104,0.004357971014492754,0.0702463768115942,0.8495217391304347,0.08020289855072464,2018-05-09,2678.120117,2701.27002,2674.139893,2697.790039,2697.790039,3909500000
105,-0.011928571428571429,0.06636734693877551,0.8688367346938776,0.06481632653061224,2018-05-10,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,3333050000
106,-0.03365757575757576,0.10009090909090909,0.8103939393939393,0.08948484848484849,2018-05-11,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,2862700000
107,-0.0016045454545454531,0.06836363636363636,0.861840909090909,0.06981818181818182,2018-05-14,2738.469971,2742.100098,2725.469971,2730.129883,2730.129883,2972660000
108,-0.013452173913043474,0.07717391304347826,0.8452173913043479,0.0776304347826087,2018-05-15,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,3290680000
109,-0.01893333333333333,0.07582456140350877,0.8470701754385965,0.07708771929824562,2018-05-16,2712.620117,2727.76001,2712.169922,2722.459961,2722.459961,3202670000
110,-0.09771904761904761,0.11585714285714285,0.8161190476190476,0.06799999999999999,2018-05-17,2719.709961,2731.959961,2711.360107,2720.129883,2720.129883,3475400000
111,-0.06043953488372093,0.07513953488372092,0.8790232558139536,0.045837209302325585,2018-05-18,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,3368690000
112,0.07844761904761904,0.05135714285714286,0.8594285714285713,0.08921428571428572,2018-05-21,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,3019890000
113,0.0023280701754385953,0.06270175438596491,0.8664035087719298,0.07091228070175438,2018-05-22,2738.340088,2742.23999,2721.879883,2724.439941,2724.439941,3366310000
114,-0.0707790322580645,0.0959516129032258,0.8463548387096773,0.057693548387096776,2018-05-23,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,3326290000
115,-0.06081525423728813,0.10761016949152542,0.8175254237288135,0.07489830508474576,2018-05-24,2730.939941,2731.969971,2707.379883,2727.76001,2727.76001,3256030000
116,0.012428378378378378,0.08974324324324325,0.8124594594594594,0.09777027027027027,2018-05-25,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,2995260000
117,-0.02572142857142857,0.09354761904761906,0.8476428571428571,0.05880952380952381,2018-05-29,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,3736890000
118,-0.07173709677419356,0.09867741935483872,0.827967741935484,0.07335483870967742,2018-05-30,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,3561050000
119,-0.06676206896551724,0.09325862068965517,0.8385862068965517,0.06813793103448276,2018-05-31,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,4235370000
120,0.3612,0.0,0.762,0.238,2018-06-01,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3684130000
